730, 3, 1,27, 4, 6, 2
731, 4, 1,26, 2, 8, 5
732, 1, 1,11, 5, 7, 4
733, 1, 1,27, 5, 9, 6
734, 4, 1,-9, 5,13, 4
735, 1, 1,21, 1, 7, 7
736, 1, 2,19, 4, 2, 2
737, 1, 1, 1, 2, 5,-2
738, 1, 1,12, 2,13, 2
739, 2, 1,11, 3, 9, 6
740, 2, 1, 3, 2, 7, 4
741, 1, 2,18, 3, 3, 5
742, 3, 1, 6, 2, 1, 3
743, 3, 1,21, 3, 5, 4
744, 3, 1, 9, 3,11, 3
745, 3, 1,12, 2, 7, 3
746, 3, 1,27, 4, 2, 3
747, 1, 1,23, 5, 9, 4
748, 3, 1,28, 3, 9, 4
749, 3, 1, 9, 2, 3, 4
750, 1, 2,23, 3,13, 3
751, 3, 1,23, 5, 5, 5
752, 1, 2, 3, 3,10, 4
753, 1, 1,23, 4, 9, 6
754, 2, 2, 1, 5, 5, 2
755, 1, 1,16, 4, 2, 4
756, 1, 2, 1, 2, 1, 4
757, 3, 1,16, 1, 5,-2
758, 1, 1,17, 3,12, 4
759, 3, 2,23, 3, 1, 2
760, 1, 1, 6, 1, 7, 2
761, 3, 1,17, 2, 9, 4
762, 3, 1,21, 2, 5,-2
763, 1, 1, 1, 3,10, 3
764, 3, 1, 9, 3,13, 2
765, 1, 2,12, 3, 3, 2
766, 1, 2,20, 5,10, 2
767, 3, 1,15, 3, 8, 4
768, 3, 1, 1, 3,11, 5
769, 3, 1,17, 1, 9,-8
770, 3, 1, 1, 2, 2,-2
771, 3, 2,11, 2, 1,-2
772, 3, 1,14, 3,-2,-2
773, 3, 1,12, 4, 2, 4
774, 3, 1, 7, 3, 4,-2
775, 3, 1,20, 2, 5, 6
776, 3, 1,13, 1, 6, 6
777, 3, 1,20, 4, 4, 4
778, 3, 1, 1, 2, 1, 4
779, 3, 1,16, 2, 2,-2
780, 3, 2, 1, 3, 2, 2
781, 3, 1, 6, 1, 9,-2
782, 3, 2, 1, 3, 1, 4
783, 3, 2, 1, 1, 3,-2
784, 1, 2,13, 2, 3, 2
785, 1, 2,21, 2,12, 3
786, 1, 2,15, 2, 3, 2
787, 4, 2,11, 2, 4, 4
788, 3, 1,18, 4, 4, 4
789, 3, 2, 5, 3, 2,-2
790, 4, 1, 4, 3,10,-2
791, 3, 1,11, 1, 9,-2
792, 1, 2,-9, 2, 1,-2
793, 3, 2,17, 3, 5, 2
794, 3, 1,11, 2, 7,-2
795, 3, 1, 1, 1, 6,-2
796, 3, 1,12, 4, 5, 4
797, 3, 1,18, 1, 3,-2
798, 3, 2, 1, 2, 2, 4
799, 3, 1,-9, 5,13,-2
800, 3, 1,-9, 4,11, 6
801, 3, 1, 2, 1,11,-2
802, 3, 1,20, 2, 7,-2
803, 1, 2,23, 1, 8,-2
804, 3, 1,15, 2, 8,-2
805, 3, 2,-8, 2, 8,-2
806, 3, 1,15, 4, 5, 3
807, 1, 2,15, 4, 9, 3
808, 3, 1, 2, 3, 9, 7
809, 3, 2, 1, 1, 2, 4
810, 3, 1,19, 3, 3,-2
811, 3, 2,15, 3, 4, 3
812, 1, 1,12, 4, 4, 6
813, 1, 1, 1, 2,12, 6
814, 1, 2,11, 4, 4, 3
815, 3, 1,24, 4, 6, 6
816, 2, 1, 7, 3, 8,-2
817, 3, 1,15, 4, 4, 3
818, 3, 2, 1, 3, 2, 4
819, 1, 1,-9, 4, 3, 5
820, 2, 1, 9, 3,12, 2
821, 1, 1,11, 4, 5, 6
822, 1, 1, 1, 4, 9, 5
823, 2, 1,15, 5, 4, 1
824, 2, 1,16, 3, 8,-2
825, 3, 1,15, 3, 3,-2
826, 2, 1,12, 2, 5, 2
827, 2, 1,12, 3, 7,-2
828, 2, 1,13, 4, 9, 4
829, 1, 2,13, 4,12, 5
830, 1, 1, 5, 3,11,-2
831, 3, 1,13, 3, 5, 2
832, 2, 1,13, 3, 8,-2
833, 3, 2, 8, 3, 9, 2
834, 3, 1,20, 4, 9,-2
835, 1, 1, 6, 3, 4, 1
836, 3, 1, 6, 2, 2, 3
837, 3, 1,23, 4, 2, 2
838, 3, 2,17, 2, 3, 5
839, 3, 1, 7, 4, 6, 4
840, 3, 1, 2, 1,12,-8
841, 3, 1, 3, 3,12,-2
842, 3, 1,12, 3, 5, 1
843, 3, 1, 5, 2, 8, 4
844,-9,-9, 1, 3,-2,-9
845, 3, 1, 1, 1,13,-2
846, 3, 1,15, 4, 4,-2
847, 2, 1,16, 3, 9,-2
848, 3, 1,20, 3, 5, 6
849, 3, 1, 3, 5,11,-2
850, 3, 1, 1, 1,12,-9
851, 3, 1, 1,-9,-2,-2
852, 3, 1,-9, 3, 3,-9
853, 3, 1,14, 4, 6, 4
854, 2, 1, 7, 2, 4,-2
855, 2, 1, 5, 1, 8, 4
856, 3, 1, 7, 2, 2, 1
857, 3, 2, 5, 3, 2, 3
858, 1, 1,17, 3, 9,-2
859, 3, 1, 1, 1, 6,-8
860, 3, 1,-9, 2, 4, 1
861, 1, 2, 8, 4,11, 3
862, 1, 2,20, 2,11, 4
863, 1, 1,17, 5, 5, 4
864, 3, 1, 2, 3, 6, 6
865, 3, 1, 1, 1, 1, 4
866, 3, 2, 1, 2, 4, 5
867, 3, 2,10, 1, 5, 4
868, 1, 1,11, 4,13, 7
869, 3, 2,19, 5,13, 4
870, 1, 2,24, 5, 7, 6
871, 4, 2,25, 5, 4, 2
872, 4, 1,25, 3, 3, 1
873, 1, 1, 7, 4,13, 6
874, 1, 1,12, 3,11, 4
875, 1, 1,21, 3,10, 4
876, 1, 1,14, 4, 4, 5
877, 1, 1,14, 1, 9, 4
878, 1, 1,-9, 5,13, 6
879, 1, 1,16, 5,13, 5
880, 1, 1,23, 5, 6, 6
881, 4, 2,26, 4, 5, 4
882, 1, 1,21, 3, 7, 5
883, 2, 1,10, 3,10, 4
884, 1, 1, 1,-2,12, 6
885, 2, 1, 1, 3, 8,-2
886, 1, 2, 3, 2, 2, 4
887, 2, 1,13, 2, 6, 4
888, 1, 2, 8, 2, 5, 4
889, 1, 1,12, 3,10,-2
890, 2, 1, 8, 2, 8, 2
891, 2, 1,11, 3, 4,-2
892, 2, 1, 5, 3, 6,-2
893, 2, 1, 2, 3, 3,-2
894, 2, 1, 1, 2, 3,-2
895, 4, 2, 7, 3, 3, 4
896, 3, 1, 4, 2, 8,-2
897, 1, 2, 3, 1, 2, 2
898, 3, 1,13, 1,11,-2
899, 1, 1, 9, 3,11, 2
900, 3, 1, 7, 2, 1, 6
901, 1, 1,11, 5,13, 2
902, 4, 1, 5, 3, 9, 1
903, 1, 1, 9, 4, 5, 7
904, 1, 2,11, 2, 8, 4
905, 1, 1,22, 4, 2, 5
906, 1, 2,14, 5, 4, 4
907, 3, 1, 6, 1,10, 1
908, 3, 1,15, 1, 1, 5
909, 3, 1, 1, 1, 3,-2
910, 3, 1,10, 3, 5, 3
911, 3, 1, 1, 1, 7, 4
912, 3,-8, 3, 3, 5, 4
913, 3, 1,11, 2, 4, 2
914, 3, 1, 1, 2, 5,-2
915, 3, 1,-9, 1, 3, 3
916, 1, 1,14, 5,11, 5
917, 1, 1,19, 4, 9, 6
918, 1, 1, 7, 2,-2, 6
919, 1, 2,13, 4, 5, 4
920, 1, 1, 1, 3, 4, 4
921, 1, 1,18, 4, 5, 6
922, 1, 1, 7, 2, 9,-8
923, 1, 2,16, 5,10, 5
924, 4, 1,15, 4, 6, 4
925, 4, 1, 1, 3, 2,-2
926, 1, 1,11, 2,13, 5
927, 1, 1, 1, 3,-2,-2
928, 4, 2,15, 1, 1, 3
929, 3, 1, 1, 3, 3,-2
930, 1, 1,12, 3,11, 5
931, 1, 2,25, 4,10, 4
932, 1, 1,24, 4, 5, 5
933, 1, 1,11, 1, 8, 6
934, 1, 1,-9, 3, 2, 6
935, 1, 2,18, 3, 7, 4
936, 1, 1,17, 1,13, 7
937, 1, 2,11, 5, 8, 2
938, 1, 1,-9, 1,13, 6
939, 1, 1,20, 3, 5, 4
940, 1, 1,20, 5,10, 3
941, 1, 1,17, 3,11, 5
942, 1, 1,12, 1, 9,-2
943, 1, 2,11, 2, 3, 4
944, 1, 1, 3, 1,10,-2
945, 1, 1, 7, 3, 3,-2
946, 1, 1,25, 1,10, 4
947, 1, 1,17, 3, 9, 6
948, 1, 1,12, 2, 9,-2
949, 1, 2,22, 5, 6,-2
950, 3, 1,14, 2, 3,-2
951, 3, 2, 2, 3, 1,-2
952, 4, 1, 5, 1,11,-2
953, 4, 2, 2, 1, 8,-2
954, 4, 1, 2, 1,10, 4
955, 1, 2,12, 2, 3, 2
956, 1, 1,28, 4,10, 4
957, 2, 2, 2, 3, 2, 2
958, 2, 1, 1, 3, 2, 4
959, 1, 1, 5, 2, 1, 7
960, 1, 1, 4, 1,10, 4
961, 2, 2,11, 4, 8,-2
962, 2, 1, 1, 2, 9, 1
963, 2, 1,15, 1, 4, 3
964, 4, 1, 1, 3,-2,-2
965, 2, 1, 1, 1, 6, 4
966, 4, 2,15, 5, 9, 5
967, 2, 1,13, 3, 8, 2
968, 2, 1,23, 1, 4, 3
969, 1, 1, 9, 1,11, 3
970, 2, 1,18, 1, 7, 2
971, 2, 1,12, 3,10, 2
972, 2, 1,24, 4, 8, 6
973, 2, 1,11, 3, 1, 1
974, 4, 2,-9, 3, 8, 1
975, 2, 1, 5, 1, 8,-2
976, 2, 1,14, 1, 8, 2
977, 2, 1,13, 3, 7, 3
978, 2, 1,17, 2, 4,-2
979, 2, 1,17, 4, 4,-2
980, 2, 1,13, 2, 1, 3
981, 2, 1,19, 3, 6, 1
982, 2, 1,20, 2, 5,-2
983, 2, 1,15, 2, 8,-2
984, 2, 1, 3, 2, 7, 2
985, 2, 1,18, 3, 7, 5
986, 2, 1, 4, 2, 8, 2
987, 2, 1, 3, 1, 3, 1
988, 2, 1, 9, 1, 9, 3
989, 2, 1, 5, 3,11, 1
990, 2, 1, 1, 3, 2,-2
991, 2, 1,12, 1, 5,-2
992, 2, 1, 7, 2, 7, 4
993, 2, 1, 3, 1, 9, 3
994, 2,-9, 1, 1, 5, 3
995, 2, 1,21, 3, 7,-2
996, 2, 1,22, 3,-2,-2
997, 2, 1, 7, 4, 8,-2
998, 2, 1,12, 1, 8,-2
999, 2, 1,14, 3, 7, 4
1000, 2, 1, 1, 3, 3,-2
1001, 2, 1, 7, 3, 8, 3
1002, 2, 1, 1, 3, 3, 7
1003, 2, 1, 2, 2,10, 1
1004, 2, 1,13, 2, 6, 4
1005, 2, 2,13, 5, 3, 2
1006, 2, 2, 1, 3, 4, 6
1007, 2, 1,11, 4, 3, 2
1008, 2, 1, 1, 1, 6, 2
1009, 2, 1,-9, 1, 8,-2
1010, 2, 1, 1, 2, 5,-2
1011, 2, 2,12, 2, 8,-2
1012, 4, 2, 7, 2, 3,-2
1013, 2, 1, 7, 3, 4, 6
1014, 1, 2,17, 1,12,-2
1015, 1, 2,15, 3, 8, 5
1016, 2, 1, 3, 3, 9, 5
1017, 4, 1, 5, 1,10, 4
1018, 2, 1, 7, 2,10,-2
1019, 2, 1, 2, 1, 9,-2
1020, 2, 1,21, 3, 8,-2
1021, 2, 1,-9, 1, 2, 6
1022, 2, 1, 1, 3, 2,-2
1023, 4, 1, 9, 2, 2, 5
1024, 2, 2,21, 3, 1, 4
1025, 2, 2,23, 1,-2, 7
1026, 2, 1,11, 3, 5,-2
1027, 1, 2, 1, 1, 2,-2
1028, 2, 1,14, 2, 6, 2
1029, 2, 2,17, 1, 4, 4
1030, 2, 1, 3, 2, 8,-2
1031, 4, 1,13, 4, 3, 2
1032, 1, 1, 2, 3, 3, 4
1033, 2, 1,-9, 2, 3, 3
1034, 1, 2, 4, 5, 2, 2
1035, 1, 1,12, 4, 3, 4
1036, 1, 1, 3, 3, 2, 5
1037, 1, 2,22, 5, 3, 4
1038, 1, 2,24, 5, 6, 1
1039, 1, 2,27, 5, 8, 2
1040, 1, 1,12, 3,13, 6
1041, 1, 1,12, 2,-2, 4
1042, 1, 2,-9, 3, 2,-2
1043, 1, 2,26, 4, 3, 4
1044, 1, 2,13, 2, 8, 1
1045, 1, 1, 2, 2, 9, 5
1046, 1, 1, 1, 3, 5, 2
1047, 1, 1,13, 3, 5,-2
1048, 1, 1,22, 4, 4, 5
1049, 1, 1, 7, 1,10, 6
1050, 1, 2,13, 3, 6, 4
1051, 1, 2,12, 1,11,-2
1052, 1, 2, 8, 3, 2,-2
1053, 1, 1,22, 3,-2, 4
1054, 1, 1,11, 1,10,-2
1055, 1, 1,19, 3, 5, 4
1056, 4, 2,10, 3, 9, 1
1057, 2, 1,10, 3, 4,-2
1058, 3, 2, 9, 3, 2,-2
1059, 1, 2,21, 4, 6, 2
1060, 1, 2,17, 4, 9, 2
1061, 1, 1,23, 3, 8, 4
1062, 1, 1, 2, 4,11, 2
1063, 1, 1,23, 3, 9, 6
1064,-9, 2,11, 2,-2,-2
1065, 1, 2,12, 4, 5, 2
1066, 2, 1,17, 3, 6,-2
1067, 1,-8,13, 4, 5, 2
1068, 1, 2,12, 2, 5, 2
1069, 2, 1, 5, 3, 7, 5
1070, 2, 1, 9, 3, 9,-2
1071, 4, 2,19, 4, 4, 1
1072, 2, 1,23, 5, 6, 2
1073, 2, 1,13, 3, 6,-2
1074, 2, 1, 1, 2,10,-2
1075, 2, 2, 9, 3, 3, 4
1076, 2, 1,-9, 2, 7,-2
1077, 2, 1,12, 2, 9,-2
1078, 1, 2, 9, 3, 2,-2
1079, 1, 1, 9, 4, 2, 6
1080, 1, 1, 7, 2,12,-2
1081, 1, 2, 8, 2, 9, 3
1082, 1, 1, 4, 3, 7, 5
1083, 1, 1, 7, 3, 3,-2
1084, 1, 2,11, 3,11, 6
1085, 1, 1, 2, 3,12, 7
1086, 1, 1,11, 4, 9, 4
1087, 1, 1,11, 1, 9, 4
1088, 1, 1,15, 3, 2, 5
1089, 1, 1, 1, 3,11, 7
1090, 1, 1,11, 2,13, 6
1091, 1, 2,11, 1, 8, 2
1092, 1, 2, 9, 2,12, 5
1093, 1, 1, 1, 1, 1, 6
1094, 1, 1, 1, 1, 8, 7
1095, 1, 1,16, 4,10, 6
1096, 1, 1,27, 4, 6, 6
1097, 4, 1, 8, 1, 9, 4
1098, 4, 1, 3, 3, 1, 3
1099, 1, 1,21, 3, 7, 6
1100, 1, 2, 5, 1, 4, 4
1101, 1, 1,-9, 3,13, 4
1102, 1, 2, 4, 1, 8, 4
1103, 1, 2, 5, 1,13, 3
1104, 1, 1,13, 2,13, 7
1105, 1, 1, 2, 3, 4, 4
1106, 1, 1,14, 5, 8, 4
1107, 1, 2,24, 3, 8, 4
1108, 1, 1,15, 3,13, 6
1109, 1, 1,20, 3, 7, 5
1110, 1, 2, 3, 2, 2,-2
1111, 1, 2,15, 2, 2, 4
1112, 1, 1, 1, 2,12, 3
1113, 1, 2, 1, 2, 1, 3
1114, 1, 2, 5, 3, 6,-2
1115, 1, 1,-9, 4,-2, 4
1116, 1, 1, 9, 4, 3, 4
1117, 1, 1,15, 3, 9, 6
1118, 1, 1,13, 3, 7, 6
1119, 2, 1, 1, 2,13,-2
1120, 1, 1,13, 3,12,-2
1121, 2, 1,-9, 2, 2,-2
1122, 1, 1,19, 2,11, 2
1123, 1, 1,23, 5,11, 5
1124, 1, 1, 1, 2,13, 6
1125, 1, 2, 3, 3,11, 3
1126, 3, 1,10, 5, 5, 4
1127, 1, 1,21, 5,11, 4
1128, 2, 2,19, 4,10, 2
1129, 2, 2,27, 4, 6, 3
1130, 3, 1,17, 3,-2, 6
1131, 2, 2,12, 5,-2,-9
1132, 2, 1,21, 4, 6, 2
1133, 2, 1,17, 4, 3, 4
1134, 2, 1,12, 4, 7, 6
1135, 2, 1,11, 3, 7, 1
1136, 2, 1, 1, 2,10, 4
1137, 2, 1,11, 2, 6, 1
1138, 2, 1,13, 2, 3, 3
1139, 2, 1,18, 5, 4, 1
1140, 2, 1,11, 1, 5,-8
1141, 2, 1,28, 4, 6, 2
1142, 2, 1,17, 4,10, 4
1143, 2, 1,22, 2, 5, 4
1144, 2, 1,26, 3, 4, 3
1145, 1, 1, 8, 4, 7, 4
1146, 1,-9,12, 3,-2, 4
1147, 1, 2, 3, 3, 2, 3
1148, 3, 2,13, 3, 8, 2
1149, 1, 2,-9, 3,-2, 4
1150, 1, 2, 1, 3, 2, 4
1151, 1, 1,11, 2, 5, 5
1152, 1, 1, 4, 3, 9, 6
1153, 1, 2, 7, 3, 3, 5
1154, 1, 2,23, 3, 2, 4
1155, 1, 2,-9, 3, 2, 2
1156, 1, 2, 7, 4, 2, 3
1157, 1, 1, 1, 2,13, 2
1158, 1, 2,23, 2, 9,-2
1159, 1,-8,20, 5, 9, 2
1160, 2, 1,13, 4, 2, 4
1161, 1, 2,11, 4, 2, 3
1162, 1, 2,12, 3, 2, 4
1163, 2, 1,28, 1,13, 2
1164, 1, 1, 1, 2,13, 7
1165, 1, 1, 1, 4, 8, 6
1166, 1, 1, 6, 4,-2, 3
1167, 1, 2,28, 5,12, 4
1168, 1, 2,28, 4,10, 6
1169, 1, 2,17, 5, 9, 2
1170, 2, 1,-9, 3, 1,-2
1171, 1, 2,15, 3, 7, 5
1172, 1, 2, 7, 3, 3,-2
1173, 1, 1,18, 2, 5, 6
1174, 1, 2, 5, 3, 2, 3
1175, 1, 1, 2, 1, 8, 2
1176, 1, 2,13, 3, 5, 2
1177, 1, 1, 5, 2, 3, 4
1178, 4, 2,11, 3, 5, 4
1179, 3, 1, 7, 1,10,-2
1180, 2, 1, 5, 2, 4, 5
1181, 1, 2, 1, 2, 1,-8
1182, 4, 2,20, 4,-2, 2
1183, 2, 1, 7, 5, 3,-2
1184, 2, 2, 7, 4, 6, 4
1185, 4, 1,13, 4, 3, 2
1186, 2, 2, 1, 4, 3, 3
1187, 2, 1,22, 2, 7, 6
1188, 1, 1, 6, 3, 2, 5
1189, 4, 1, 3, 3, 8, 4
1190, 1, 1,15, 3, 2, 4
1191, 4, 1, 1, 3, 3,-2
1192, 2, 1, 4, 2, 5,-2
1193, 2, 1,13, 3, 5, 4
1194, 4, 1,-9, 3,-2, 6
1195, 4, 1,11, 1,13, 5
1196, 4, 1, 2, 3,10, 5
1197, 1, 1, 7, 3,13, 4
1198, 2, 1, 7, 1, 8, 2
1199, 2, 1,12, 2, 9, 4
1200, 2, 1,23, 4, 8, 4
1201, 2, 1,21, 3, 8, 6
1202, 4, 1, 5, 2,11, 4
1203, 2, 1, 3, 2,10,-2
1204, 4, 1, 3, 2, 4, 6
1205, 2, 1, 5, 1,11,-2
1206, 2, 1, 4, 3,11, 6
1207, 4, 1, 1, 1, 6, 6
1208, 2, 1,10, 2, 3, 4
1209, 2, 2,24, 3, 5, 2
1210, 2, 1,10, 2, 9, 1
1211, 2, 1,17, 2, 5, 6
1212, 2, 1, 3, 1, 9,-2
1213, 2, 1,21, 3, 1,-2
1214, 2, 1, 3, 3,-2, 3
1215, 2, 1,11, 2, 9, 1
1216, 2, 1, 7, 2, 1, 7
1217, 2, 1,11, 2,10, 3
1218, 2, 1,18, 3, 2,-2
1219, 2, 2, 2, 1,11,-2
1220, 3, 1,10, 3, 4, 4
1221, 2, 1, 8, 1, 7, 2
1222, 2, 1, 7, 4,12, 4
1223, 2, 2, 1, 2, 2, 4
1224, 2, 1,21, 5, 6, 5
1225, 2, 1,21, 4, 8, 6
1226, 2, 1, 6, 1,12, 2
1227, 2, 1,12, 3, 4,-2
1228, 2, 1, 5, 3, 8,-2
1229, 2, 1, 6, 2, 8, 7
1230, 2, 1,18, 1, 8, 6
1231, 2, 2, 4, 2,11,-2
1232, 2, 1, 1, 3,-2, 5
1233, 4, 1, 2, 3,12, 4
1234, 2, 2, 4, 2, 4,-2
1235, 2, 1, 7, 3, 7, 5
1236, 2, 1,-8, 3, 4,-2
1237, 2, 1, 8, 5,10, 3
1238, 2, 2,11, 3, 5, 4
1239, 2, 1, 8, 3, 7, 3
1240, 1, 1,27, 3, 6, 6
1241, 4, 1,17, 3, 4, 6
1242, 1, 1,17, 3, 6,-2
1243, 1, 2, 1, 1,10,-2
1244, 1, 1,14, 2, 3, 5
1245, 1, 1,10, 2, 9,-2
1246, 4, 1,18, 5, 7, 4
1247, 1, 1, 7, 1, 9, 5
1248, 1, 2, 9, 3, 4,-2
1249, 1, 2,-8, 2, 7, 5
1250, 1, 2,20, 3, 5, 6
1251, 1, 1,24, 4, 5, 4
1252, 4, 2,19,-2, 4, 4
1253, 1, 1, 6, 2,12, 5
1254, 1, 1,21, 3,12, 6
1255, 1, 2,10, 3, 5,-2
1256, 1, 2,14, 5, 9, 4
1257, 1, 2, 5, 3, 3,-2
1258, 1, 1, 1, 2, 3, 4
1259, 1, 1,10, 3, 2, 6
1260, 1, 1,15, 4,10, 2
1261, 1, 2, 2, 2, 1, 2
1262, 1, 1,28, 3, 8, 4
1263, 1, 2, 5, 1, 8,-2
1264, 1, 2, 7,-2, 4, 5
1265, 1, 1, 1, 1, 4,-2
1266, 1, 2, 1, 2, 4,-2
1267, 1, 1, 9, 3, 8,-2
1268, 1, 2, 8, 1, 5, 4
1269, 1, 2, 1, 1, 8, 1
1270, 1, 1,13, 1, 9, 5
1271, 4, 1,-9, 1, 2, 2
1272, 1, 1,25, 5, 3, 4
1273, 1, 2,12, 3, 2, 3
1274, 1, 1, 4, 1, 4,-2
1275, 1, 1, 4, 1, 8, 7
1276, 1, 2,12, 2,10, 6
1277, 1, 1,15, 4, 4, 4
1278, 1, 1, 4, 2,13,-2
1279, 1, 1,20, 2, 9, 4
1280, 1, 1,13, 2, 6,-2
1281, 1, 1, 7, 2, 9,-2
1282, 1, 1,23, 3, 8,-2
1283, 1, 2,13, 2, 6, 1
1284, 1, 1,22, 3, 3, 6
1285, 1, 1,22, 1,11, 7
1286, 1, 1, 7, 4, 9, 6
1287, 1, 1,11, 1,13, 7
1288, 1, 2, 1, 1, 8, 3
1289, 1, 1,11, 2, 4,-2
1290, 1, 1,27, 3, 6, 4
1291, 1, 1,10, 3, 3, 4
1292, 4, 2,14, 4,10, 4
1293, 1, 1,12, 3, 5, 4
1294, 1, 1,19, 3, 4, 4
1295, 1, 1,13, 2, 6,-8
1296, 1, 1, 2,-9,-2, 5
1297, 1, 2,11, 1, 8,-2
1298, 3, 2,17, 4, 5, 3
1299, 1, 2, 3, 3, 1, 4
1300, 3, 1, 7, 2, 5,-2
1301, 2, 1, 2, 2, 4, 6
1302, 2, 1,13, 2, 5, 5
1303, 2, 2,12,-2, 4, 3
1304, 2, 1,11, 3, 7, 4
1305, 2, 1, 1, 3, 2, 6
1306, 2, 1,18, 2,11,-2
1307, 2, 1, 7, 1, 9,-2
1308, 2, 1, 1, 2, 2, 4
1309, 4, 2,11, 5, 3,-2
1310, 2, 1, 1, 3, 8,-2
1311, 2, 2, 1, 2, 4,-2
1312, 2,-9, 6, 3, 2,-2
1313, 2, 1,11, 2, 5, 3
1314, 2, 1,19, 3, 5, 4
1315, 2, 1,14, 2, 3, 3
1316, 2, 1,11, 3, 5,-2
1317, 2, 1,12, 2, 4,-2
1318, 2, 1,20, 3, 8,-2
1319, 2, 1, 1, 1, 8,-2
1320, 2, 1, 4, 3, 6,-2
1321, 2, 1,20, 4, 3, 4
1322, 2, 2, 9, 2, 5, 2
1323, 2, 1,18, 3, 7, 3
1324, 2, 2, 9, 2, 5,-2
1325, 2, 1,15, 5, 7, 2
1326, 2, 2,22, 5, 8,-2
1327, 2, 1,15, 1, 7, 2
1328, 2, 1,19, 5, 6, 5
1329, 2, 1,15, 1, 1, 2
1330, 2, 1, 6, 1, 8,-2
1331, 2, 2, 5, 2, 7,-2
1332, 2, 1,13, 3, 5, 4
1333, 2, 2, 7, 2, 6, 3
1334, 2, 1,11, 3, 5,-2
1335, 3, 1, 1, 3, 3,-8
1336, 2, 1,12, 2, 8, 4
1337, 1, 2,10, 4, 3, 2
1338, 2, 1, 3, 3,13, 4
1339, 2, 1, 1, 3, 2,-2
1340, 1, 2,22, 1, 5, 5
1341, 1, 2,15, 4, 9, 5
1342, 2, 1, 1, 3, 9, 4
1343, 2, 1, 1, 3, 2, 4
1344, 2, 1, 6, 3, 4,-2
1345, 2, 2, 1, 2, 8, 5
1346, 2, 1, 8, 2, 3,-2
1347, 2, 1, 1, 1, 5,-2
1348, 2, 1,10, 2, 7,-2
1349, 2, 1, 1, 1, 7,-2
1350, 2, 1, 1, 1, 2,-2
1351, 2, 1,12, 1, 3,-2
1352, 2, 1, 3, 3,13, 4
1353, 2, 1,10, 3, 9, 5
1354, 2, 1, 1, 1,11, 1
1355, 2, 1,10, 3, 2,-2
1356, 2, 1, 5, 5,11, 4
1357, 2, 1, 7, 3,10,-2
1358, 2, 1, 3, 3, 7,-2
1359, 2, 1,12, 3, 5, 4
1360, 2, 1, 1, 3,12,-2
1361, 2, 1, 8, 3, 1,-2
1362, 2, 1,11, 3, 4,-2
1363, 2, 1, 5, 3, 8, 3
1364, 2, 1, 3, 2, 8,-2
1365, 2, 1, 6, 2,10,-2
1366, 2, 2,13, 2, 4, 3
1367, 2, 1, 2, 3, 2, 4
1368, 2, 1, 8, 1,11, 6
1369, 2, 1, 3, 1,13,-2
1370, 2, 1, 7, 2, 6,-2
1371, 2, 1, 9, 3, 8, 5
1372, 2, 2, 2,-2, 3, 4
1373, 2, 1, 2, 3, 9,-2
1374, 2, 1, 7, 3, 8,-2
1375, 2, 1,17, 3, 5, 4
1376, 2, 1, 1, 3, 9,-2
1377, 2, 1, 1, 3, 7, 4
1378, 2, 1, 3, 2,11,-2
1379, 2, 1, 1, 2, 9, 4
1380, 2, 1,18, 3,10,-2
1381, 2, 1,19, 3, 1, 3
1382, 2, 1,13, 3, 8, 4
1383, 3, 1, 1, 3, 3, 2
1384, 2, 1, 1,-2, 4,-2
1385, 1, 2,15, 4,11, 6
1386, 1, 1,21, 3, 3, 6
1387, 1, 1,25, 5, 7, 5
1388, 1, 2,23, 5, 5, 4
1389, 1, 1,13, 4,-2, 6
1390, 1, 1,27, 4, 9,-2
1391, 1, 1,27, 2, 1, 5
1392, 1, 1,23, 4, 6, 4
1393, 3, 1,17, 4, 6, 4
1394, 1, 1,28, 5, 5, 5
1395, 1, 1,27, 5, 8, 6
1396, 1, 2,25, 5,11, 6
1397, 1, 1,21, 3, 8, 5
1398, 1, 2,26, 5,11, 5
1399, 1, 1,27, 4, 9, 6
1400, 1, 2,22, 5,11, 2
1401, 1, 1,25, 3, 7, 4
1402, 2, 1,15, 1, 1,-2
1403, 1, 1,17, 5, 4, 5
1404, 1, 2,25, 4, 5, 5
1405, 3, 1,15, 3, 9, 4
1406, 1, 2, 1, 4, 2, 4
1407, 3,-8, 1, 3, 2, 5
1408, 3, 1, 1, 3, 4, 5
1409, 3, 1, 1, 2, 4, 2
1410, 3, 1, 7, 3, 4, 4
1411, 3, 1, 1, 2, 5, 5
1412, 4, 1,11, 3, 8, 6
1413, 3, 1,19, 3, 6, 5
1414, 2, 1, 2, 2,10, 3
1415, 2, 1, 1, 2, 3, 6
1416, 1, 1,-9, 5,13,-2
1417, 2, 1,15, 3, 3, 5
1418, 2, 1,11, 3, 8,-8
1419, 2, 1, 5, 2,10, 1
1420, 2, 1, 6, 1, 8,-2
1421, 2, 2,12, 2, 3,-2
1422, 2, 2, 1, 1, 5,-2
1423, 2, 1, 1, 2, 3, 1
1424, 2, 1, 7, 2, 9, 6
1425, 2, 1,16, 3, 9, 4
1426, 2, 1, 6, 3, 3, 4
1427, 2, 1, 2, 2, 1,-2
1428, 2, 1, 1, 3,11, 2
1429, 2, 1, 2, 3, 7,-2
1430, 2, 2, 2, 3, 7, 1
1431, 3, 1,14, 3, 5, 3
1432, 2, 1, 2, 2, 7, 3
